genes	logFC	logCPM	LR	PValue	FDR
IGFBP2	3.79602379467665	10.3000208702482	85970.7517644877	0	0
NOVA1	3.64085558207335	10.1398331074262	68116.9537767995	0	0
TUBB2B	3.53391958619522	10.2853434648001	78444.9519244066	0	0
SOX2	3.51648690354195	10.1233986883792	64082.8754122936	0	0
PTPRZ1	3.50450760222088	10.2129387590676	71208.5643424679	0	0
FABP7	3.46542664511152	10.2443236573838	73098.0780291301	0	0
PTN	3.45970086085782	10.4788275601889	96216.3164059421	0	0
GPM6B	3.3885944273895	10.3115843969069	77447.1611713232	0	0
IGFBP5	3.33036991457632	10.0084974798864	43660.5256184696	0	0
CALD1	3.27119764683911	10.0198501055581	51574.1782900832	0	0
CNN3	3.2464083573345	10.0591132481977	53675.4515545969	0	0
GPM6A	3.23899857495447	10.0436112532781	52469.0321797209	0	0
MARCKSL1	3.21630592014739	10.1988881569474	63581.7268040747	0	0
GAP43	3.21423235149124	10.0555045440432	52769.4172462968	0	0
MAP1B	3.2070799135281	10.0486068533696	52154.8638192936	0	0
BCAN	3.17100733110251	10.0881587791954	54164.4608568875	0	0
SPARCL1	3.13534961220851	10.0552452913484	50793.0580299091	0	0
EGFR	3.12614840822091	10.0171577215427	40895.8830851244	0	0
CPE	3.09994649215435	9.95581578675012	44294.9440096811	0	0
FXYD6	2.98797589063188	9.98357531856669	43695.3915560007	0	0
BAALC	2.94157133132012	9.96346371506534	41645.0036293261	0	0
C1orf61	2.93718794153652	10.2349882173136	59962.9369516162	0	0
PMP2	2.93472579921804	10.000163166269	43657.3063515444	0	0
SPARC	2.93276908409412	9.98725777258218	42850.6905345474	0	0
MT3	2.89587363955869	10.3157835798228	65326.15031352	0	0
CLU	2.88727067608541	10.4592017211546	77382.6769210889	0	0
S100A16	2.85515687950114	9.88113177233899	35838.3818679944	0	0
TTYH1	2.84707785921831	9.87902929465869	35593.5244935962	0	0
NFIB	2.82072872840449	9.85032729074651	33930.9050667864	0	0
SCRG1	2.8166040196927	9.97947865305729	40188.6711372038	0	0
NES	2.78719229352893	9.84717899624252	33168.2613195225	0	0
PCSK1N	2.78405073365078	9.91497254208399	36129.5300569785	0	0
UCHL1	2.75465299846028	9.87641876714186	33771.1617612474	0	0
FHL1	2.74240828737409	9.83576502978685	31905.8202998661	0	0
SCD5	2.74005375408236	9.87153351217679	33291.7496398415	0	0
MDK	2.72216781685759	9.9647881920298	37602.622377341	0	0
OLIG1	2.71663484315262	9.86276003570053	30232.6627673383	0	0
RBP1	2.6933589594994	9.88698856935393	33153.1298302698	0	0
BEX1	2.67290050642214	9.84554304985207	31004.561810896	0	0
SERPINE2	2.66635556139959	9.81439822009682	29768.2793039329	0	0
FEZ1	2.66158870201329	9.89355438570988	32896.2146501449	0	0
BEX3	2.65859470269288	10.1832448094989	49605.8795844003	0	0
METRN	2.64101190487454	9.98168268512178	37004.529300213	0	0
MEG3	2.63370956567384	9.79542124432808	28612.7725567206	0	0
AGT	2.62740679222181	9.7972469529478	26547.7630884565	0	0
MAP2	2.61895970409356	9.83140712167631	29506.5326396012	0	0
PFN2	2.61289251911098	9.82393603011147	29125.851045791	0	0
SOX4	2.60240099994237	10.0118861926542	36250.4856417369	0	0
TSC22D1	2.6009967392177	9.96038412270966	35129.4177109764	0	0
SOX9	2.59853610900259	9.80832455079678	28339.2105085143	0	0
NPDC1	2.57711017527057	9.78534836501454	27292.5230030828	0	0
ID4	2.56861235291095	9.78344076140231	27087.8635044414	0	0
CYR61	2.54087457870035	9.75921156867295	21821.1764286924	0	0
ATP1B2	2.52457173052424	9.77584763306575	26095.782816495	0	0
CSRP2	2.52414576733045	9.78303651266885	26268.4822618096	0	0
NCAM1	2.51465153840453	9.77247454685804	25837.131778857	0	0
FYN	2.49716253918053	9.77552728715318	25594.9452646699	0	0
IGFBP3	2.49634718106178	9.76146619010211	19402.7945520282	0	0
LINC00461	2.49547911573555	9.76273642259219	25282.4435171202	0	0
CAMK2N1	2.48808899308604	9.78965825663193	25828.1264036437	0	0
ETV1	2.47888652647804	9.79223301950429	25749.9729235353	0	0
HOPX	2.47410802581928	9.90040295048314	25859.2903706813	0	0
DNER	2.46169305525432	9.76612061902184	24741.3606211287	0	0
ARC	2.45944260744609	9.75853058496473	24375.9837179598	0	0
CDH2	2.4559735075218	9.74110861570418	24242.9417497043	0	0
NTRK2	2.4478569093717	9.7588729110166	22720.0432334709	0	0
DSEL	2.44658712205599	9.77688906110279	24753.1249559806	0	0
HEY1	2.43932440880309	9.74894587989795	24005.4193109394	0	0
AQP4	2.43926935932613	9.76288271692883	21465.5845848607	0	0
CRIP2	2.43373016152377	9.75554456386984	24019.6987596286	0	0
TMEM158	2.43099733571704	9.73933755504811	23732.9638484345	0	0
SCG3	2.42647047560459	9.75518101998254	23883.5433789053	0	0
SCG2	2.42540329199724	9.73278850737613	21639.9977839689	0	0
PCDH9	2.41330959046161	9.75615259069767	23672.6128379947	0	0
IGFBP7	2.40040490798759	9.79048706871436	20255.982714999	0	0
CRYAB	2.39693258825003	10.054648744889	32316.8473464614	0	0
FAM181B	2.39385731260975	9.73560570225534	22987.1386427319	0	0
OLIG2	2.37442907272795	9.74881152846648	21972.0584985999	0	0
NFIX	2.3700332971319	9.7508219977066	22815.1934996859	0	0
TRIM9	2.36959066658238	9.74391860247146	22671.2911179933	0	0
LAPTM4B	2.36858685176898	9.78085994217499	23577.542838104	0	0
KIF21A	2.36263104436623	9.7287202972351	22337.8127431084	0	0
ITGB8	2.34714827269995	9.74046559686245	22221.3624146257	0	0
AKAP12	2.34345727908254	9.74954121131798	20130.6715546965	0	0
NRCAM	2.33244536943591	9.7230349989284	21731.2756933572	0	0
HEPN1	2.32307975414945	9.71410788588259	21523.0012266898	0	0
F3	2.31285408185285	9.71445760063231	21323.5361523948	0	0
APP	2.30295500701871	10.018963614972	32456.234530768	0	0
SCG5	2.30056192927596	9.71735378002376	21105.1894262716	0	0
GADD45A	2.29876875005192	9.85862748684301	25235.3949352278	0	0
KCNQ2	2.29753510739397	9.71456815768098	21034.3200446764	0	0
NRN1	2.29487612383805	9.72915514567056	20397.0717120258	0	0
SOX11	2.292634424906	9.71318011167469	20937.6969945553	0	0
GOLM1	2.28628918381182	9.72221733347113	20897.3141110255	0	0
TRIB2	2.27725378354868	9.71822189154096	20695.7252980089	0	0
ZBTB20	2.27119407787073	9.92044810004485	27332.3398055639	0	0
THY1	2.26939221927696	9.71309299157557	20513.0286223605	0	0
PCDH17	2.26574046957585	9.70064411309064	20442.8543604956	0	0
RHOBTB3	2.262459404625	9.86039173434612	24714.9827631243	0	0
CD320	2.25733263570281	9.75470261260467	21079.3459934071	0	0
TUBB2A	2.24583907693803	9.94268214455725	27853.0138647219	0	0
CCDC80	2.23882203349872	9.70095032082429	19917.6433978501	0	0
OCIAD2	2.2296147499819	9.84181569739254	23481.1011661766	0	0
POU3F2	2.22081508028239	9.69350760348782	19608.2305367355	0	0
CHPF	2.21096881582055	9.71753680549554	19570.7692334672	0	0
LSAMP	2.20401783033482	9.6943397747666	19281.9743879527	0	0
FKBP10	2.20158804975691	9.68935929409947	19269.6537004963	0	0
FIBIN	2.19750773429517	9.69106473277339	19175.3481526879	0	0
VCAN	2.19404027629728	9.75260132191683	20051.7576907969	0	0
GPC1	2.16477237394057	9.68621717699718	18589.4981657422	0	0
DPYSL3	2.15719589127408	9.70077233132435	18491.9803359881	0	0
SRPX	2.1566896427947	9.68169994101607	18372.0299538134	0	0
C8orf4	2.15439184905997	9.6809570962637	17316.4924212105	0	0
CCND2	2.15426258355723	9.87309096505878	23450.6667894159	0	0
MT1M	2.15328397888126	9.7267759841782	18831.9117060513	0	0
ENAH	2.14865482351199	9.69720940052825	18322.0616242885	0	0
TNC	2.14469171431751	9.68257740210591	18241.1212906326	0	0
MAGED1	2.13913370471046	9.77874637964014	19968.5488375369	0	0
SPTBN1	2.13074706777889	9.72427459822418	18440.6131264368	0	0
HILPDA	2.12849074142215	9.73912532039559	16199.9088398082	0	0
STMN3	2.12716405347477	9.6913723142574	17929.366424808	0	0
HES6	2.126108700905	9.79342708895587	18950.1379993209	0	0
ENO2	2.12268349800436	9.70834214806623	18035.9939383739	0	0
ZNF667-AS1	2.11402884777301	9.72149783902845	18134.7610290512	0	0
CSPG5	2.11353311156657	9.68681964217527	17683.9586181407	0	0
FZD3	2.11123053128523	9.68131304755078	17644.0921926818	0	0
TSPAN7	2.10679449687799	9.75931817332548	18934.6953383084	0	0
ATP6V0E2	2.10557170445506	9.89887897775409	23636.4558626305	0	0
PDGFRA	2.10076084365447	9.69579909682416	13730.5548997027	0	0
GRIA2	2.10040618130978	9.67361251958942	17502.7315285135	0	0
FERMT2	2.09566219487382	9.67997906204721	17376.7019380058	0	0
MYO10	2.09422229248356	9.71530225986885	17721.5474390532	0	0
TRAF4	2.09336834579262	9.72072377325111	17812.6276069582	0	0
COL6A1	2.09319847856203	9.6718833458193	17389.3418897664	0	0
C16orf45	2.08130750774249	9.6802700742229	17132.6633943324	0	0
RAB3IP	2.07423832544777	9.68017211476266	17014.6895147403	0	0
GFAP	2.07386751569573	9.97306305976688	17534.91250706	0	0
LANCL2	2.06344845606963	9.71195384620927	16587.3645505641	0	0
NR2F1	2.0610862217334	9.66640644804239	16864.6438474516	0	0
BNIP3	2.05869596312608	9.77792497607765	18762.9822556036	0	0
RARRES2	2.05234238530922	9.66795739072308	16466.2533836447	0	0
CADM4	2.04960398122107	9.67131812750593	16613.8666609573	0	0
CREB5	2.04760933389906	9.75951279170252	18083.6407556959	0	0
AK4	2.04382154250158	9.678751468277	16515.5680750082	0	0
BCHE	2.04372826763358	9.66687506646816	16543.077332757	0	0
APLP1	2.04289531098034	9.68898190346503	16570.8269967347	0	0
PLPP3	2.04241992342456	9.66661998695235	16522.3600898194	0	0
NLRP1	2.03782410643055	9.76791579832739	18175.056723056	0	0
C1R	2.03617619296618	9.6625136999937	15758.7932796485	0	0
NNMT	2.03071757503161	9.66040841400016	13158.9257540361	0	0
PSAT1	2.02893783442247	9.68303837337653	16305.4119376419	0	0
TSPAN5	2.0262443504818	9.66769077497332	16234.0313414931	0	0
CXXC5	2.02441737950732	9.800431387583	18941.0358704109	0	0
MAPT	2.02021710584412	9.6668636756917	16136.4354577548	0	0
DPP6	2.01778110674322	9.6591724155208	16176.2546955523	0	0
SLC1A2	2.01534739056337	9.66794821890922	16050.2738836663	0	0
NRXN1	2.01398773817728	9.65726119653945	16141.498300799	0	0
PODXL2	2.00844025568896	9.67654337327933	15948.8769794207	0	0
SLC22A17	2.00693951505852	9.68311892187635	15971.2812557505	0	0
PHGDH	1.99999223502779	9.68037257280164	15843.8311854807	0	0
COL9A3	1.9922813067899	9.6566642502171	15752.7114864186	0	0
CAV1	1.99172991349599	9.65457460691654	13068.1345490261	0	0
ELAVL3	1.98520690782218	9.65303605514188	15688.8792980531	0	0
TMEM59L	1.98202557262483	9.65514792263863	15592.6203967024	0	0
AEBP1	1.97840398217767	9.65601246379826	15516.476030417	0	0
SEMA5A	1.97185563533527	9.65540225875826	15410.3622973601	0	0
NFIA	1.96963113515757	9.86801623434052	20314.2717000014	0	0
CRMP1	1.96376258793947	9.65392729034688	15289.0930613959	0	0
FAM84A	1.96308674505176	9.64730541739349	15409.8725864479	0	0
SGCB	1.96306489465279	9.69884562494938	15541.1686725258	0	0
DTNA	1.96194467988131	9.74698055563286	16549.7049107589	0	0
CADM2	1.96020782275749	9.65622496584693	15203.3437323286	0	0
SYT11	1.95855114276604	9.79685702491972	17874.9219264747	0	0
MAP1A	1.95500502930805	9.65699558116152	15110.9119783863	0	0
FAM229B	1.95404334766499	9.69196252366359	15308.5939675004	0	0
CHL1	1.95278070838887	9.65229043510633	15121.086187804	0	0
SUSD2	1.94732843026097	9.64933221097608	4248.74654950035	0	0
SOCS2	1.9470066168627	9.6528502005359	15015.5617702171	0	0
NTM	1.94035729330577	9.64975838483544	14942.5168692498	0	0
TIMP3	1.93970840634923	9.65426651445481	14880.3842323217	0	0
ID1	1.93889730633218	9.68835562229916	11892.1836920774	0	0
CTNND2	1.93888264396737	9.65622453653759	14853.6674116095	0	0
LIMA1	1.93835431062653	9.84267112920145	18993.271423805	0	0
MEST	1.93605369484178	9.78701230752437	17266.7342893698	0	0
SOX6	1.93511364613083	9.64761804894039	14886.0744162418	0	0
KIF5C	1.9313361024495	9.65209792978268	14761.6925489621	0	0
EFEMP1	1.92434983349987	9.64431182618481	14388.7784740753	0	0
ASCL1	1.92376953185803	9.64636780204365	14709.1747163726	0	0
HEPACAM	1.92085497238238	9.64996346718271	14610.0725647967	0	0
EEF1A2	1.92009180711369	9.64147407809762	14752.4732895905	0	0
PMP22	1.91899928165758	9.84851710691547	18886.11157315	0	0
NREP	1.91531778444894	9.67018659088778	14518.8877959107	0	0
PBX1	1.91521957996677	9.64880583899058	14529.5155821217	0	0
CDC42EP4	1.91394217494809	9.65651746770407	14459.8319025596	0	0
PPP2R2B	1.91229886348911	9.64973928048528	14471.8641711717	0	0
CHI3L1	1.90569877926561	9.90191180349533	10497.4047040614	0	0
EMP1	1.90450118562674	9.65672086727426	14313.7145661139	0	0
LHFP	1.89982210118487	9.64210078980022	14370.0689424672	0	0
STMN4	1.89679449067605	9.65530816209743	13097.8498888905	0	0
MSI2	1.8914344143628	9.79035680832262	16730.2526100753	0	0
DBN1	1.88789518993752	9.64056421943823	14192.6408879118	0	0
RCN1	1.8803724420457	9.78182491691701	16338.6109363526	0	0
PLOD2	1.88000129168151	9.63707282374252	14131.6054298159	0	0
GPRC5B	1.87498023511572	9.64727249801161	13896.9451321154	0	0
POSTN	1.87455354913107	9.63782324240699	11044.72108939	0	0
POLD2	1.87432814480064	9.81545668457574	17207.9469201373	0	0
NMB	1.87239615673829	9.75729353212178	13689.6883698375	0	0
GCSH	1.87117420769098	9.87303874007386	18933.3795406169	0	0
PGM2L1	1.86922208899724	9.69432705288319	14184.2841504615	0	0
NNAT	1.86911496552818	9.64207241881945	11035.2066013624	0	0
SLC25A4	1.8652764694695	9.80392687590203	16744.0908378585	0	0
C11orf96	1.86399977239289	9.63925248821671	13488.2760966506	0	0
MLLT11	1.86399582162489	9.79058598047038	16350.8967745208	0	0
ID3	1.8603305074244	9.77941048182256	10613.317641492	0	0
KLHDC8A	1.85894943008309	9.64063175920849	13707.3559776875	0	0
WSCD1	1.85849202212129	9.64084346096348	13697.2646791816	0	0
LGALS3	1.85659650669855	10.0211833136368	21802.4947469107	0	0
VEGFA	1.85632342416051	9.82431566611055	15319.6751477459	0	0
LINC01158	1.85425363781092	9.62914509443421	13447.1085101108	0	0
PKIG	1.85163227262236	9.67867919481522	13720.785098337	0	0
TCEAL7	1.84531380948485	9.63637437067209	13548.0710357958	0	0
POU3F3	1.84443564158692	9.63281819972979	13606.6503319123	0	0
DLL3	1.84265788695651	9.64144731204417	10591.6727784556	0	0
C1QL1	1.84084064394296	9.63428621188202	12854.8824670328	0	0
PDLIM4	1.83986464759714	9.63641496873608	13457.7081748934	0	0
DOK5	1.83961409738158	9.66924244773515	13453.4422704245	0	0
FJX1	1.83368959730274	9.62776039580215	13563.3389543157	0	0
NKAIN4	1.83259343867354	9.63723860689856	12761.0590737511	0	0
NCKAP1	1.82906997160355	9.63977470257459	13244.7954170114	0	0
PHYHIPL	1.82702001677446	9.63251965707029	13315.3397021534	0	0
GAS1	1.82533385704685	9.63240266015038	12424.8085114475	0	0
TUBA1A	1.82071377133638	10.5868731604969	48728.5110682695	0	0
CTTN	1.8145703362969	9.63106057559984	13137.1185923756	0	0
TSC22D4	1.81285505554189	10.0468215827515	23905.2336888402	0	0
SOX8	1.80880894326092	9.63077075463065	13047.6590909468	0	0
TPPP3	1.80837397584007	9.63970375017265	11521.1915412836	0	0
SEPT9	1.80226442024944	9.78236217651766	15274.6467449414	0	0
RAMP1	1.79636912513806	9.91948534293903	19221.2795738447	0	0
LYPD1	1.79535892048972	9.66102040911492	12786.3234442521	0	0
SNTG1	1.79399388730015	9.62092003619699	13077.2863793267	0	0
FLNA	1.79129437117322	9.67834003840211	12921.8417605563	0	0
TPST1	1.78838431159645	9.64606977258642	12624.8577104049	0	0
WLS	1.78299370473848	9.71113855917755	13367.764867441	0	0
EPN2	1.78187594654518	9.71293231860126	13388.7051709452	0	0
BMP7	1.78096651468796	9.62583897839502	12691.2030796784	0	0
CLIC4	1.77812259098751	9.74237178502862	13970.4051192964	0	0
RND2	1.77518604357444	9.62635201919954	12585.9966256729	0	0
GSTA4	1.77176012732249	9.65915981394834	12459.0598532958	0	0
PCBP4	1.76524297993418	9.62660066600648	12422.8276838652	0	0
NPAS3	1.76310229425454	9.6238222556742	12442.7926966405	0	0
ZNF462	1.76221341749475	9.62051891817181	12512.7486028157	0	0
TCEAL2	1.75950835820098	9.62617772770449	12340.0366200409	0	0
SLC4A4	1.75907229934183	9.62067455586269	12454.4201043646	0	0
RGMA	1.75729156033375	9.62204282408818	12388.6489866805	0	0
PTRF	1.75594153258004	9.62337836405871	12336.3405427734	0	0
RND3	1.75330160410028	9.64094926442562	12138.3098661191	0	0
S100B	1.75111100993112	10.1221904332269	25386.1147507961	0	0
TCEAL9	1.7477613592506	9.88472157529204	17364.1866525734	0	0
RFX4	1.74595651557493	9.61691520888034	12345.4193791863	0	0
RP11-620J15.3	1.74508940495368	9.67614136333182	9657.76575580602	0	0
IFT22	1.74169044806656	9.69055679542843	12476.0138383732	0	0
SEZ6L2	1.73486553825313	9.61218502628403	12339.3970353208	0	0
PRRX1	1.72772826732694	9.61299517235438	12167.2412585508	0	0
PRR7	1.72198723621732	9.61922272963127	11882.9224256718	0	0
MYL6B	1.72008600494849	9.8263281560009	15298.0223725192	0	0
BEX2	1.7183759136215	9.65730387465407	11754.4563782498	0	0
FAM3C	1.71692535237904	9.89081549383495	17061.0487168074	0	0
RIC3	1.71160819953726	9.63292872365554	11581.3723682619	0	0
CA12	1.70995369673531	9.60787031099848	12080.841359834	0	0
CITED1	1.70830813168869	9.61397281170236	11794.5428954644	0	0
ENHO	1.70825256226071	9.61960811823648	11662.3237348794	0	0
AES	1.70822278451554	9.84104380972923	15525.127266511	0	0
SMARCD3	1.70730069101248	9.66062342749654	11645.943175817	0	0
FOXG1	1.70687076865195	9.61046790787449	11893.1390876406	0	0
GPR37L1	1.700658522832	9.60925538597403	11832.035927119	0	0
SEMA6A	1.69849554528465	9.61063234104325	11738.4686648421	0	0
C1orf21	1.69641106517287	9.62440431251713	11423.684455305	0	0
PRAF2	1.69528929784175	9.66944736366147	11596.1361019362	0	0
SYNE2	1.69338781958953	9.62464435427471	11378.5662724838	0	0
ZEB1	1.69040697999114	9.70036583610799	12009.5439286158	0	0
DCLK2	1.689208293949	9.61828550248183	11397.8904854093	0	0
RNF180	1.68716644823543	9.6143512242744	11443.8570076643	0	0
TLE1	1.68682988674095	9.6185592560957	11358.1563937793	0	0
ALDOC	1.68450826698552	9.67874251881819	11589.1306025624	0	0
CHN1	1.68253782274261	9.61135936037342	11447.1395796547	0	0
TRIM2	1.68206076383219	9.62146815574189	11249.9933845519	0	0
TTLL7	1.67985245984744	9.61550589362778	11307.0408207538	0	0
ACTN1	1.67832620271469	9.69744697486618	11811.2516407021	0	0
CKB	1.67591308632004	10.3640546032387	32959.6291987213	0	0
DDAH1	1.67267344784782	9.61226487048271	11266.5534903358	0	0
THRA	1.67219282325411	9.64645366981411	11093.1821547448	0	0
GRIA3	1.66875410453031	9.60542671140208	11423.2246259791	0	0
TSPAN6	1.66528672555498	9.60852745944311	11250.5835985879	0	0
CTXN1	1.6622270302421	9.60532801750007	11312.315201239	0	0
CFAP36	1.65947762902288	9.6896797348971	11453.8199424336	0	0
SEPT11	1.65808266357927	9.73663607881056	12316.7984581845	0	0
NCAN	1.657129935741	9.6080092355734	10813.150636812	0	0
CRNDE	1.65661961060676	9.62421164547183	10874.7176583506	0	0
ZNF428	1.65585635657189	10.0053421629876	19478.7481963061	0	0
FBXO17	1.65580233649112	9.6044448740715	11236.4459911998	0	0
APOD	1.65512327696426	9.65590985475862	8576.75472350093	0	0
CALU	1.65487808886144	9.889674669924	16061.8917305	0	0
MLC1	1.64848379518716	9.64462257166505	10787.6965823885	0	0
TMEM132A	1.64782712111483	9.6040664017196	11114.1521371825	0	0
C8orf46	1.64718774369232	9.60840753160818	10965.6978434194	0	0
TCEA2	1.64481883853818	9.77008487541345	12880.1619537918	0	0
RCN2	1.6426967787976	9.91681617439293	16628.1656116971	0	0
DKK3	1.64126805243205	9.60594028328834	10941.5995808531	0	0
INAFM1	1.64073448380094	9.66914858341107	10932.0027305257	0	0
TRIM47	1.63861119755677	9.63654420757733	10629.0413180622	0	0
PSIP1	1.6362136536863	9.83648878866875	14370.9546669491	0	0
TRIO	1.63506661553809	9.70239795582257	11375.7936661087	0	0
OLFM1	1.63077875381714	9.60308484080152	10864.8809832994	0	0
TFPI	1.63075445258622	9.60124819714022	10935.2254652022	0	0
LRRN3	1.62837284832433	9.5993717900607	10979.0978856893	0	0
FMC1	1.62766411995183	9.74892366460856	12196.4367376156	0	0
FKBP9	1.62382726118105	9.63055959016673	10433.332628396	0	0
CENPV	1.62348484992082	9.62095250340203	10452.3777948579	0	0
KIF1B	1.62281123140696	9.71064656052153	11376.9268504171	0	0
ASIC4	1.6209375410505	9.59898246200055	10864.602871605	0	0
SRPK2	1.6178097011227	9.81343474249998	13542.110297813	0	0
CFL2	1.61640467965279	9.70075304368681	11124.892400771	0	0
MYEF2	1.61597900716059	9.6471199513847	10409.7160825502	0	0
PNMA2	1.61419874208324	9.60134360521577	10654.8787699241	0	0
LIFR	1.61248593461218	9.60109298331914	10635.8179111946	0	0
DSTN	1.61008611921225	10.1360831494413	22747.6096433896	0	0
FNDC4	1.60534080713837	9.59808465676762	10633.6525000294	0	0
CDCA7L	1.60506390304098	9.61321411052004	10271.7943432572	0	0
SLC35F1	1.60362681588216	9.59804892761706	10605.9897625823	0	0
BLVRA	1.60357078292926	9.67701172875513	10599.8203670011	0	0
TMEM45A	1.60261176555244	9.59798753751583	10591.3611843867	0	0
MMP16	1.60059571151831	9.59769181969864	10569.6963473085	0	0
RCAN1	1.60022380931276	9.75475278306652	11731.7032405446	0	0
PHLDA1	1.59760597698125	9.90387553305404	15557.2588700194	0	0
HES1	1.58993197213881	9.70146428517038	10391.9358549691	0	0
S100A6	1.58735145299144	10.2865912821655	27410.8826977918	0	0
PTPRS	1.58357621162159	9.60089461953281	10191.0080380048	0	0
FAM134B	1.58200995384701	9.59585591981615	10334.51288141	0	0
CNR1	1.58023503348746	9.59315068410573	10430.9583165058	0	0
PTOV1	1.57988880961884	9.79714961348467	12650.7831284139	0	0
GJA1	1.57882837216898	9.59725122328896	9231.14306914345	0	0
MBOAT2	1.57588111349962	9.60162074218516	10058.7168891905	0	0
RBFOX2	1.5750033927162	9.60064268168784	10069.7778524613	0	0
CAPN2	1.57486164603941	9.65016107550352	9950.62752084711	0	0
CXCL14	1.57479838337961	9.59422139450214	8636.57694191298	0	0
JAG1	1.57450205899693	9.62151803948714	9824.17547605071	0	0
EFEMP2	1.57369224833103	9.65894448208667	10025.4156378219	0	0
GNG12	1.572853655646	9.59982995343466	10059.006609098	0	0
ADGRL3	1.57284797276695	9.59345954683896	10285.4901745253	0	0
PON2	1.57151548083624	9.93300329963251	15921.4880935339	0	0
REEP2	1.56626889560277	9.59473972059683	10121.096261581	0	0
SLAIN1	1.56427200447101	9.60540069192578	9821.80056096863	0	0
LMO4	1.56282534877869	9.95022893397903	16242.9064194646	0	0
NLGN1	1.55977763057644	9.59045612189455	10209.8607757163	0	0
ANXA6	1.55874724532737	9.61591765870641	9647.28507017667	0	0
SV2A	1.5531958830491	9.59083002276192	10074.3355892367	0	0
SLC16A1	1.55260283144346	9.68777365285498	10170.546228432	0	0
RAC3	1.5521495545909	9.60358781406417	9685.56280416244	0	0
GGH	1.55077827030213	9.66678759300503	9856.06751099967	0	0
SGCE	1.5496828575945	9.58960528835481	10076.2628500871	0	0
PAFAH1B3	1.54579572813571	9.77806093819202	11788.7491655403	0	0
SEC61G	1.54465835458428	10.6035414434681	38645.2087244397	0	0
MAPK8IP1	1.54358026903378	9.59890448758808	9656.63874120608	0	0
PNMA1	1.54107741388275	9.65628542512765	9624.44106902785	0	0
DYNC1LI2	1.53864408668713	9.76903679331586	11508.5987704913	0	0
WDR54	1.53835404927318	9.62540620079774	9386.00610459082	0	0
DAG1	1.53793066899183	9.6121897673484	9407.60256087137	0	0
TM4SF1	1.53685311239205	9.59314920326293	9650.51978063924	0	0
NT5C3B	1.53544547274945	9.69986995155155	10166.5234874626	0	0
VGLL4	1.53323378817666	9.73187715491936	10705.9541862764	0	0
GNG4	1.53322218359743	9.58912162733161	9817.6924048955	0	0
TRIM24	1.5327895382445	9.64742256714707	9444.34887813321	0	0
UBE2S	1.53192507105047	9.80127682090048	12113.2672656921	0	0
PEG10	1.5315876066252	9.59533231262565	9567.63256986822	0	0
OBSL1	1.53134347883771	9.61306227223382	9320.9137052275	0	0
ACAP3	1.53107676514287	9.62722330894551	9304.25335004611	0	0
TEAD1	1.53032816004336	9.59037124996804	9716.25593255262	0	0
KHDRBS3	1.52831214582013	9.73155877261878	10641.7650094317	0	0
WWTR1	1.52609259050656	9.59718762587535	9448.79887207626	0	0
MAP9	1.52495698381081	9.62301311525892	9225.24647450719	0	0
CLIP3	1.52474700199724	9.59327335569192	9530.14142641946	0	0
CDC42BPA	1.52346773297625	9.59118704858918	9578.36679722425	0	0
SOBP	1.51939152771887	9.5903395937163	9545.94689414312	0	0
NDRG1	1.51931538763282	9.68747627739433	7795.68872401708	0	0
LINC00511	1.51917490081562	9.58899852230067	9594.19936078496	0	0
WDR34	1.51801408464754	9.617905051571	9144.27237720115	0	0
CDK4	1.51759791689785	9.92026746708986	14119.2818428426	0	0
HMGB3	1.51748058019478	9.65957128522335	9395.72799742022	0	0
CCDC28B	1.51705025231533	9.61932988200976	9131.45354150656	0	0
ELOVL2	1.51565248321647	9.5848611255082	9739.73572582829	0	0
PHF14	1.51400844024753	9.83402157400497	12605.6603402732	0	0
SMAD1	1.51355420891435	9.58647636502169	9615.47019989851	0	0
RNF157	1.51339774608796	9.59628823281209	9292.20491846558	0	0
KIF9	1.51002058601133	9.61539133609883	9053.91651460073	0	0
MAGI1	1.50896890245789	9.59818744802501	9195.08758390142	0	0
MAP1LC3A	1.5082027543459	9.74317944867703	10622.213370677	0	0
LRRC4C	1.50578362416124	9.58511508832424	9553.16910882712	0	0
MATR3	1.50384816236504	9.64701495865057	9007.84918828313	0	0
FGFR1	1.50106563862108	9.63427447632325	8990.7352771124	0	0
TNR	1.49981511313374	9.58555552577059	9127.29474263905	0	0
MORN2	1.49792658260607	9.68836533847691	9562.03121008231	0	0
OLFM2	1.49632432900471	9.68338096140975	9470.88798572318	0	0
MYH10	1.49604875726015	9.5869676186878	9312.42418052324	0	0
VGF	1.49556393359957	9.58633144715849	7040.76291857828	0	0
NOL3	1.49549480690387	9.59056904639811	9182.9000103178	0	0
CBX5	1.49488921573716	9.7833280352985	11256.0663498412	0	0
MEIS2	1.49319593881591	9.58372430247837	9412.60216447281	0	0
TMEM100	1.49252230816253	9.58403876875474	9385.33682744073	0	0
MGP	1.49008946073301	9.58812619500341	7483.91812756108	0	0
MT1X	1.48967020858513	10.1096873619976	15136.6952850723	0	0
APC2	1.48875986784653	9.58548091856123	9258.92161098774	0	0
RASD1	1.48841394733518	9.59501194717495	8487.79942508367	0	0
PLS3	1.48620709715292	9.58355497073148	9304.92648741989	0	0
CERS1	1.48596490283225	9.58205994199379	9379.82869007404	0	0
MT1E	1.485925992418	9.8522687407157	11544.861392239	0	0
DCX	1.48423999294444	9.58376969951549	9262.56843852264	0	0
