genes	logFC	logCPM	LR	PValue	FDR
PPP4R3A	0.287314234872145	9.63959330207466	170.428793687723	5.96368015888083e-39	1.8021791076959e-38
AP2M1	0.287210801264478	10.044143245131	390.54296028844	6.30484417755367e-87	3.39865690483664e-86
PLPPR2	0.287169815184331	9.56263006981086	162.663855861145	2.96249058773006e-37	8.71362080398136e-37
THEM4	0.287085064285722	9.55331097077149	167.963479230879	2.06052689296108e-38	6.18064648201473e-38
BLOC1S4	0.287027623782092	9.63937797608342	170.003219084712	7.38692020090449e-39	2.22989493760536e-38
GAS2	0.286820368551477	9.51043734756321	498.131388999345	2.42406264993893e-110	1.62269124708222e-109
MAPRE3	0.286765587900096	9.57657250322395	158.768014085217	2.10294896564058e-36	6.10224138450792e-36
CLK4	0.286678754077879	9.59788826620439	159.249038970775	1.65092223570412e-36	4.80532402614097e-36
KBTBD4	0.286664648021881	9.54925064201603	171.026295790311	4.41587837572116e-39	1.33790801406371e-38
DOHH	0.286663060157719	9.59509328414317	158.890325201406	1.97744327219967e-36	5.74393298208972e-36
SAP30L	0.286638806540157	9.55712626007551	164.825055146212	9.98910132196318e-38	2.96446894495103e-37
CAPN10-AS1	0.286591002022982	9.52613073383829	226.491066222152	3.4722230888892e-51	1.23906299655291e-50
ZNF354A	0.286514873558057	9.56500340633943	161.003120294779	6.83097639750598e-37	1.99795490034923e-36
PIAS2	0.286508631486462	9.62204940270806	164.110279009925	1.43110225175316e-37	4.23127029536672e-37
TRIM4	0.286440314376544	9.59972550125445	159.232152075776	1.66500793177465e-36	4.84561252637291e-36
ZMAT2	0.286430790450397	9.76324675498505	223.414102681025	1.62819407575688e-50	5.75536883626402e-50
MUC12	0.286422762836176	9.53448909578585	195.220143291655	2.30656346309743e-44	7.54584994487519e-44
RP3-428L16.2	0.286347321930124	9.52580720514889	227.494587385787	2.09770324796144e-51	7.50319229870943e-51
IGFBP7	0.286345431813919	9.77664379394183	138.720454380324	5.07025349222556e-32	1.3676867533799e-31
XPO6	0.286265393988451	9.58740932929088	157.862138121433	3.31714527929648e-36	9.59747806173127e-36
ATP6V1E2	0.286185958205772	9.5391438227334	184.491071173634	5.06876741215773e-42	1.60300980873975e-41
SUPT20H	0.286039461126846	9.60809247200882	160.234578677853	1.00553212219155e-36	2.93626622940384e-36
KIAA0895	0.285956777191801	9.52397730593949	237.831945604132	1.1680109684303e-53	4.31145279921975e-53
MAPK8IP2	0.285946623798763	9.52851763142626	214.402022047387	1.50492745764277e-48	5.19474785726846e-48
CACNG7	0.285867798270873	9.53542189939424	192.103833425663	1.10439035557971e-43	3.57643005017884e-43
SLC35D2	0.285842583440517	9.57657004787917	157.718775787565	3.56525086935971e-36	1.030630632902e-35
TAOK2	0.285778844473101	9.55526524166588	165.004921826105	9.12504089248881e-38	2.71047308641302e-37
TXNL1	0.285707673624224	9.85044640470929	268.501469792289	2.40719175004107e-60	9.66577824293248e-60
LYRM5	0.285543110228212	9.71276229531084	197.745971389377	6.48223864351559e-45	2.13862155246838e-44
WDCP	0.285542776846006	9.52676223820132	221.710249134725	3.83125500904763e-50	1.34803668533199e-49
ISY1	0.285531614304774	9.60041521179239	158.290592216654	2.67390225599005e-36	7.74541914432145e-36
SENP1	0.285477301170877	9.53445990014937	194.013491299102	4.22979592103271e-44	1.37763356482864e-43
CHCHD2	0.285360648585045	10.4964153788829	736.592492779171	3.30149993536864e-162	3.29287290036165e-161
RPS2P5	0.285311318380201	9.51754442643655	116.527556537263	3.64282361426067e-27	9.09926542862392e-27
SSBP2	0.285260250586044	9.64001509299906	168.040261748291	1.98247207888719e-38	5.94921466914922e-38
DYNLL1	0.285242150240189	10.361260545378	618.907446385005	1.29236123069383e-136	1.06523196456857e-135
MRGBP	0.285216634016634	9.5783634545059	156.841925535402	5.54231743967405e-36	1.59819724745969e-35
TMEM218	0.285189315796874	9.62483722505774	163.307825747812	2.14275712131352e-37	6.32220058626889e-37
PDE7A	0.285120026624222	9.55272485947414	166.089240797286	5.28898495906116e-38	1.57692314056551e-37
RARS	0.285104968747324	9.65358428279021	172.566132920532	2.03573576532552e-39	6.20474254763222e-39
AC091633.2	0.28504162107997	9.51878995221482	280.337340893555	6.33992133034015e-63	2.6242911066651e-62
MKKS	0.285039467450369	9.72568031264533	202.969913849316	4.69627452791366e-46	1.57001274768452e-45
SNHG7	0.284894353635205	9.75105698750587	214.888582712403	1.17861648438765e-48	4.07191992726304e-48
SLC25A14	0.284721549236324	9.54735156978579	170.664799389662	5.29625990284554e-39	1.60195316293323e-38
PDE12	0.284682542621265	9.57464362948341	156.641760329607	6.12957824843497e-36	1.76574555986846e-35
VARS	0.284651542539548	9.60044001111772	157.28603322155	4.43249466401389e-36	1.2790949998742e-35
HLCS	0.284632696772807	9.53942285225123	181.967574109567	1.80231905191826e-41	5.65214544832891e-41
AKAP8	0.284476299312273	9.58458920585801	155.777996560515	9.46630144628734e-36	2.71945507462601e-35
ANKRD11	0.284410911536618	9.81226437608108	245.298369066426	2.75090691768553e-55	1.03644647878175e-54
ELP3	0.284383946936413	9.57387548696244	156.416047054066	6.86677558299083e-36	1.97610209904599e-35
MAPK9	0.284350181480258	9.56839850093647	157.499261830446	3.98158196451698e-36	1.14980996408749e-35
CTA-204B4.2	0.284303194569155	9.52050910843285	261.454075254744	8.27114804254432e-59	3.25273917868872e-58
RPL24P4	0.284291874060703	9.51672771664387	231.112676972993	3.40948499869569e-52	1.23533147597868e-51
MTRNR2L2	0.284158069055948	9.52765625735665	215.461326877219	8.83954585638958e-49	3.05817162554681e-48
TAF1B	0.284115320773439	9.56538820333949	158.124707650204	2.90664368488446e-36	8.41591011780989e-36
ZNF829	0.284084577826487	9.52894266726588	209.931016566963	1.42205386447187e-47	4.84797751666742e-47
ARX	0.283932127410238	9.52003780981609	265.220299888922	1.2492748156668e-59	4.97005543021741e-59
AKIRIN2	0.283865958500735	9.74131212588746	208.576019352113	2.80894309689628e-47	9.54819362685345e-47
LFNG	0.2837794534476	9.57925599037925	155.154865096745	1.2952425811414e-35	3.713415390798e-35
ALDH6A1	0.28374168529499	9.63221343330631	163.727387244217	1.73506509793809e-37	5.1238762184013e-37
MTBP	0.28372245996842	9.52045425147413	260.927370892437	1.07738963041818e-58	4.22776381663505e-58
SLBP	0.283700604047773	9.70378878197474	191.093525821678	1.83502291099859e-43	5.92123796740366e-43
SORBS2	0.283681049798047	9.53371921632602	193.557706436575	5.31860124862596e-44	1.72771845470913e-43
POLR2M	0.283600617967728	9.59926466776547	155.917057026971	8.82657846852644e-36	2.53677859025938e-35
ZNF559	0.283546617720453	9.57461604122474	155.363743869326	1.16601777718184e-35	3.34679983246639e-35
ZC3H7B	0.283463581887567	9.56076256931274	159.212488051453	1.681561619809e-36	4.89307066851914e-36
RBM15	0.283433040661302	9.53936282226065	180.541042297784	3.6922388920946e-41	1.15261965288288e-40
ATP11B	0.283316704389217	9.55438587784483	162.726218245429	2.87099818698175e-37	8.44701630821432e-37
TMCO1	0.283160264585821	9.9326033877328	310.190405333211	1.98493464630418e-69	8.87319433780301e-69
ST6GAL2	0.283142322137363	9.52785031191594	213.096090730607	2.90007689030096e-48	9.97759163090543e-48
USP34	0.283102393586358	9.66273879130999	173.418376259709	1.32617662148962e-39	4.05202487428048e-39
HKR1	0.282982404333178	9.56551236697066	156.795662809331	5.67283938984401e-36	1.63512222203927e-35
SUSD4	0.282975390858201	9.53525403314264	188.647894906047	6.27294942165754e-43	2.00912538520347e-42
PSMB6	0.282836212320846	10.0274129035609	367.426980477409	6.79869291989472e-82	3.47784683180594e-81
NRDC	0.282793436887405	9.70280935703734	189.390274690653	4.31938586583416e-43	1.38566624640498e-42
ELAVL2	0.282674608535312	9.52012401203682	262.143629834773	5.8514468049853e-59	2.30710202990362e-58
G3BP2	0.282573497940505	9.68157564201896	180.130374746223	4.53893827443405e-41	1.41537858399006e-40
WASH4P	0.282538409836736	9.56256505657658	157.371119238531	4.24674357284346e-36	1.22567058941104e-35
TAF2	0.282508234493689	9.5717726337787	154.661342998814	1.66035605102934e-35	4.75263151151288e-35
PI4KB	0.282478139374151	9.6077704192038	156.064220790489	8.19660237581705e-36	2.35708727840071e-35
TAF5L	0.282407663704376	9.54131321938309	175.893867528968	3.81954608095377e-40	1.1768138872209e-39
ZBTB10	0.282218099762175	9.5820037973829	153.273198763571	3.33861280694923e-35	9.51260220963657e-35
DDHD2	0.282187307949161	9.55856812922178	158.841640544953	2.02647618748644e-36	5.88291639157977e-36
INTS4	0.282140747227592	9.55136128421127	163.687925866558	1.76984985710412e-37	5.22582266643894e-37
ASXL3	0.282061867209647	9.51769570482592	287.923624571027	1.40924090824985e-64	5.94234407200828e-64
AC011933.2	0.282020593953642	9.51513686260591	205.108884300971	1.60334627721522e-46	5.39834044277653e-46
MAPRE2	0.281911622873364	9.63721328564066	163.069247064297	2.41598002184893e-37	7.12199190162745e-37
LIPE	0.281907507185378	9.52325193794215	235.965536546584	2.98146116053738e-53	1.09463635061683e-52
LRIF1	0.281893237687175	9.60294329841259	154.535211973212	1.76915211009399e-35	5.06259098632433e-35
PDIA6	0.281799519748475	10.0949329374163	408.257034123308	8.78066329806155e-91	4.89546643651477e-90
C17orf100	0.281782983557291	9.53283566191823	193.45469752351	5.60118556868626e-44	1.81921667758607e-43
RAB27B	0.281766030762858	9.51716901027922	294.425128976811	5.39989681613743e-66	2.32035401616574e-65
SENP6	0.281752765911777	9.67044990327569	174.63178976714	7.20468170461711e-40	2.21017809077651e-39
ARFIP2	0.281739380878986	9.61442418678259	156.619625271291	6.19822685985237e-36	1.78500299933763e-35
IDH2	0.281698597053634	9.83623066411925	253.016392148871	5.71287119139159e-57	2.1915165714484e-56
NUDT2	0.281656710861412	9.61684717439053	157.088856449467	4.89478526206381e-36	1.41208863199771e-35
KIAA1161	0.281655777555097	9.51657767429364	302.824736486806	7.98667246102033e-68	3.51172961910349e-67
HMGXB4	0.281649821528181	9.65982467667918	170.488509182134	5.78724788092723e-39	1.74966178127408e-38
HIST2H2AC	0.281619911727411	9.5450548451766	169.604795116116	9.02575936082604e-39	2.72130140959555e-38
NF1	0.281473310511158	9.64316298756493	164.452166917006	1.20499177461478e-37	3.57071913146523e-37
EP400	0.281370157745081	9.57667216315969	152.675185268767	4.51087887803697e-35	1.28177414418436e-34
CRNKL1	0.281362302587216	9.59108577139228	152.524877236603	4.86531888951124e-35	1.38209316328924e-34
TRMT61A	0.281267314031534	9.56262212720819	155.904416753263	8.88289590963573e-36	2.55259473019328e-35
THBS2	0.281194659955589	9.54861349549064	165.100225714887	8.69793051604303e-38	2.58515311294433e-37
MRM3	0.281160038303046	9.57416049798632	152.753074642191	4.33748869751997e-35	1.23303459851584e-34
DBF4B	0.281093740543275	9.5231370665544	235.408025803961	3.94457722423856e-53	1.44610211944379e-52
ZNF260	0.281089624106484	9.56727837480064	154.121391075343	2.17871385181656e-35	6.22651008363643e-35
FAM220A	0.281073829127437	9.54705881266065	166.588262738129	4.11497548254876e-38	1.22892015313915e-37
PPIL4	0.281038571720504	9.66618388990718	172.082221820732	2.59659530714787e-39	7.90084679691415e-39
TAF11	0.280987905681793	9.66656425972465	172.161314850397	2.49534603556038e-39	7.59742723021972e-39
ZNF800	0.280961839474615	9.63561853050361	161.435430328187	5.49582102909778e-37	1.60981487286796e-36
UNKL	0.280867319652835	9.5416366219337	173.460807116418	1.29818054459031e-39	3.9670958351083e-39
NCBP3	0.280862487894586	9.60254772865932	153.304392538274	3.28661461935521e-35	9.36578994471819e-35
KLHL22	0.280859016615672	9.54783482844411	165.497611889463	7.1221107648557e-38	2.1196529383844e-37
PSMB1	0.280843302595924	10.1148115778241	418.534774056403	5.08594115479882e-93	2.90074023104733e-92
CC2D2A	0.280840559545107	9.55055968182985	162.851016863511	2.6963033804872e-37	7.94009339701927e-37
CCNE1	0.280785574322595	9.52242504465616	239.854843240217	4.23015437474741e-54	1.57258108316139e-53
ZNF689	0.280660460020435	9.55149773601998	161.835192351813	4.49463835329909e-37	1.31830326638511e-36
ZNF606	0.280653740587361	9.54421676171731	169.505040930206	9.49011306259263e-39	2.86043681194136e-38
NUP58	0.280590982859208	9.62324897908327	157.460724290344	4.05953664011434e-36	1.1719808470253e-35
GSTT2B	0.280565734096624	9.55494119326006	159.149727719785	1.73550388629495e-36	5.04855358862408e-36
NTPCR	0.280480738844015	9.6584860012328	168.530643988051	1.54916069493121e-38	4.65663205709446e-38
HAGHL	0.28046802177804	9.57219526963816	152.300191484275	5.44775101238974e-35	1.54710204741611e-34
NUDT15	0.280384950305399	9.55508045246401	158.848453634302	2.01954186859758e-36	5.86450139106434e-36
LRRTM1	0.280287435626406	9.51364628692421	357.212706204016	1.13897878283001e-79	5.69145289063699e-79
CEP89	0.280267874674148	9.58242394299021	151.088628454803	1.00234448947945e-34	2.83680784645489e-34
RP11-977G19.5	0.280220170341853	9.51507709950022	325.518214808037	9.09800392746488e-73	4.21220391771222e-72
SCAPER	0.280215516208453	9.59012485416019	151.182384847867	9.56147920508351e-35	2.7068355336257e-34
SMTN	0.280176496756333	9.52555556622114	219.596840493439	1.1074479357932e-49	3.87051005980338e-49
PPP1R15B	0.28016687044399	9.64615474157489	163.853206027459	1.62865742441206e-37	4.81178811547045e-37
DNA2	0.280015340217078	9.51525933250992	321.616639020253	6.4382078057223e-72	2.95731424503532e-71
ACTN2	0.280014320286849	9.53292238347483	190.80078834805	2.12587698940487e-43	6.85530568411176e-43
NBR1	0.280003707085849	9.63064651117935	158.817484865445	2.05125411652459e-36	5.9531059664834e-36
SUDS3	0.279978515245919	9.61065468211801	153.786157635295	2.5790638614712e-35	7.363242163763e-35
FUZ	0.279923434634468	9.5779564457193	150.945134336442	1.07740762065758e-34	3.04751125193268e-34
ZNF10	0.27991630261729	9.5316428057728	194.477229668777	3.35047743739583e-44	1.09339487302585e-43
GBA2	0.279890063185949	9.56191683126444	154.636662165256	1.68110494218485e-35	4.81132961679668e-35
NIPBL	0.279863908708312	9.70168411694118	184.832275053646	4.26986246452768e-42	1.35121540490985e-41
SRSF7	0.279842541401272	10.0566859211463	377.668809559837	4.00407397222964e-84	2.09635611186531e-83
MOK	0.279826290193991	9.55786794146615	156.520293434915	6.51588122860325e-36	1.87566657904739e-35
GPRASP1	0.279698487254001	9.52622021368343	215.488161121368	8.72119854945235e-49	3.01827983974769e-48
SPIRE2	0.279668587837699	9.51888357564551	269.289602400677	1.62083219366346e-60	6.5214428096153e-60
RARB	0.279564873505438	9.51350555069445	359.088680666504	4.44653598861402e-80	2.23091118053617e-79
CSTF2	0.279461940614146	9.53589921173218	182.499727312588	1.37926825986595e-41	4.33091542822645e-41
ZMYND11	0.279423604603197	9.60275650310701	151.716320770283	7.30847235623133e-35	2.07196913764433e-34
NSUN2	0.279397708190652	9.57415383108188	150.793982876829	1.16256414775778e-34	3.28510438563445e-34
SORD	0.279280981316375	9.56226873134437	153.804789188085	2.55499662587342e-35	7.29557948933041e-35
ELAC1	0.279149015191571	9.56424536210252	152.905765457486	4.01668493130843e-35	1.14265676532334e-34
ZNF793-AS1	0.279143487589955	9.52303662846661	232.911027910344	1.38201546771825e-52	5.03307211069208e-52
GTPBP8	0.279118776077372	9.571831515246	150.866392237534	1.12096105664951e-34	3.16934972256117e-34
TMEM199	0.27910568130752	9.61765555574892	154.341716660536	1.95007267383044e-35	5.57709545103553e-35
CTPS2	0.279054024646428	9.5337430158956	187.258016065833	1.26144774404415e-42	4.02398181031635e-42
AGFG1	0.279008617698956	9.62275499344953	155.494329306501	1.09186448788167e-35	3.13577287736586e-35
ATP8A1	0.278770044933285	9.5354407095816	182.653349242908	1.27676039529956e-41	4.01157833242136e-41
ZNF286B	0.278758758388688	9.51861552657915	270.56614150415	8.54125425552756e-61	3.45057631719338e-60
HOXD8	0.278375562917258	9.5121768313345	395.737293057133	4.66535461011974e-88	2.54041037864627e-87
UBA3	0.278303189830549	9.64538421531809	161.339907077199	5.76636558468046e-37	1.68831426648087e-36
AC159540.1	0.278275569359892	9.55457531404579	156.761916837961	5.76998247986577e-36	1.66263955081846e-35
ALS2	0.278201543297634	9.53900290222114	174.56225055713	7.46106063241975e-40	2.28776659095114e-39
RFWD2	0.278119818863703	9.59605490529302	149.359667863391	2.39289163388684e-34	6.72435411997536e-34
HSPB6	0.27810810813947	9.55870007176809	154.125889999268	2.17378709789971e-35	6.21332464272948e-35
IMPDH2	0.278081263959394	9.75641566072044	206.761758945082	6.98849752915387e-47	2.36259068231385e-46
PPP6C	0.277935140540686	9.658114099663	165.226642192836	8.16207711794222e-38	2.4266163366824e-37
FRMD6	0.277878641574021	9.52638454429888	211.95258422316	5.15082071574901e-48	1.76752229540433e-47
CXXC1	0.277761877491379	9.5924510752351	148.623219468718	3.46657146949338e-34	9.70855235311197e-34
LCMT2	0.277669713423111	9.52224385680154	236.012580873867	2.91186127934352e-53	1.06928071549325e-52
GPR107	0.27765075089547	9.57036220805885	149.533365269548	2.19258280851987e-34	6.16757136954399e-34
HAND2	0.277535678679007	9.51322291952135	361.69730450886	1.20227320255913e-80	6.06730702374617e-80
AP3D1	0.277494750864431	9.70755896513367	184.046560279472	6.33789389538384e-42	2.00182237485007e-41
TOR1AIP2	0.277445415959149	9.67486331468624	170.776924387799	5.00588262441825e-39	1.51504663509383e-38
MANSC1	0.277334364088957	9.53290570891967	187.232957588836	1.27743673601575e-42	4.07433140550226e-42
PBX3	0.277320530882086	9.59033510094617	147.989341790984	4.76936923829187e-34	1.33214805293579e-33
PDE4D	0.277318099503348	9.55090760205619	158.437143142815	2.48384167827222e-36	7.1990785091044e-36
HAUS3	0.277290599182435	9.5540863384767	155.96879577158	8.59975960718878e-36	2.47266447462672e-35
ARRDC3	0.277259496584276	9.74757743955031	201.398561860056	1.03428346234724e-45	3.44495018638497e-45
MTCO2P12	0.277187090531666	9.52380916162647	224.836590923449	7.96985833919931e-51	2.8287866294068e-50
NDUFA12	0.27717576125919	9.92532501513506	292.47984361928	1.43294205205849e-65	6.12425362817762e-65
RP11-521B24.3	0.277125094760559	9.51511378157435	318.116859453892	3.72472101749137e-71	1.69832903182102e-70
RP11-421L21.3	0.277041945163353	9.53302913686074	186.498272129924	1.84807316945126e-42	5.88489591966447e-42
LYSMD1	0.277015374013437	9.51885729686743	264.702983555362	1.61961809731301e-59	6.44082949217966e-59
ECI2	0.276984593888771	9.71064923663651	184.648789419414	4.68242342388013e-42	1.48106358752467e-41
ZNF227	0.276962417485807	9.56458054579876	150.351124734967	1.45282331315399e-34	4.1006309896872e-34
SAP130	0.276823922617094	9.53745735087098	175.773856858974	4.05712424851599e-40	1.24923676829887e-39
PABPC1L	0.276777156704478	9.53972777274076	171.497552645491	3.48412911943265e-39	1.05738524101681e-38
CXorf40B	0.27675151011524	9.56645055452898	149.525142644554	2.20167550801404e-34	6.19227086340692e-34
WDR27	0.276744765796968	9.53038657563378	194.174530242439	3.90096358379633e-44	1.27115950108668e-43
NFE2L1	0.276718625306855	9.62104312455516	152.428566728777	5.10693450261354e-35	1.45052140824089e-34
LIFR-AS1	0.276714808733842	9.52661533585694	209.126742345983	2.13003981047005e-47	7.25039104068078e-47
CLUH	0.276712203807328	9.54545312369624	163.211767202542	2.2488373240891e-37	6.63223227466872e-37
GCC1	0.276709804416359	9.54425174888922	164.689135633307	1.06959162548762e-37	3.17280744024486e-37
CANX	0.276693885634312	10.093655447271	392.027951453943	2.99497135498663e-87	1.61973273716007e-86
HDAC4	0.276637856677371	9.53597419437748	178.666993495041	9.47273898701063e-41	2.93865150694259e-40
AP1S2	0.276600757288709	9.91641733684998	286.259403533491	3.24800281857319e-64	1.36321336314317e-63
VPS16	0.27652108666333	9.59429742276941	147.414510423085	6.36968593752543e-34	1.77613833222822e-33
LZIC	0.276483469216243	9.6356620726706	156.143708667762	7.87524541707661e-36	2.26533146432082e-35
MAP2K5	0.276422935522526	9.5544942464267	154.700935703659	1.62760455792586e-35	4.6602272454865e-35
CDR2L	0.276390893364722	9.52666967478608	208.394236842061	3.07754259771768e-47	1.04540587847853e-46
PSMD5	0.276357254871685	9.56501675357214	149.534647280008	2.19116853058211e-34	6.1644667604527e-34
LOH12CR2	0.276334871830204	9.53124998934164	190.789989597241	2.13744631062698e-43	6.89149356291818e-43
DDX49	0.276281064771697	9.65734444374279	162.916385326433	2.60908403851678e-37	7.68552983028806e-37
LGI3	0.276237806065267	9.50955100924887	522.819251166521	1.03081238053541e-115	7.18888409306638e-115
ZNF148	0.276086436869654	9.69234434463152	175.854340339589	3.89621790165818e-40	1.20006413581799e-39
QSOX2	0.276031303877736	9.5365050333522	176.732171763833	2.50585096024069e-40	7.7398272422747e-40
TIMM8A	0.275971595490713	9.5564631985269	152.949626734815	3.92899902126396e-35	1.11819289610047e-34
DHODH	0.275968815955443	9.55549383449729	153.536508109282	2.92429476044742e-35	8.34167898898539e-35
PIPOX	0.275956855760558	9.56163201514607	150.348434997293	1.45479132972549e-34	4.10560192128417e-34
BOP1	0.275894496803842	9.58066362192771	146.336979244719	1.09565298647021e-33	3.04487825195475e-33
ACSL6	0.275873784576351	9.5309129012365	191.232577146577	1.71115967907025e-43	5.52245484718476e-43
HACE1	0.275780324058586	9.53383800062297	182.663467169383	1.27028281448e-41	3.99185771086114e-41
PDE1C	0.275706061843268	9.53433285025379	181.313054682825	2.50456806618603e-41	7.84079920783286e-41
ARHGAP32	0.2756550508522	9.5591977937636	151.117713327141	9.87779584397813e-35	2.79598533815285e-34
DHX38	0.275649445908979	9.57830622540271	146.21640597537	1.16421127941426e-33	3.23178538095305e-33
MAP3K7	0.275608110681716	9.61019058031097	148.762559513176	3.23178166610266e-34	9.05866438480521e-34
DUOX1	0.275584787785585	9.52950786268076	195.625487450943	1.88148228444331e-44	6.167408816124e-44
SCMH1	0.275527480792659	9.54199411791884	166.358282765206	4.61958809537451e-38	1.37920554327607e-37
CEP72	0.275475437631453	9.51686260285859	286.283666288682	3.20870306640177e-64	1.34700377457577e-63
STXBP4	0.275404439926259	9.53187225807929	187.61608190808	1.05367274196187e-42	3.36551280696158e-42
SIN3A	0.275394008910402	9.56720334909918	147.814558634498	5.20796290254967e-34	1.45403921352941e-33
METTL21A	0.275324663782556	9.60583249114189	147.64664795914	5.66725556992801e-34	1.58160416974031e-33
SEPN1	0.275266530473383	9.62883709175878	152.787637483736	4.26269859680223e-35	1.21212094196749e-34
CPNE1	0.27510403911366	9.72319697885993	187.372208003726	1.19108237691054e-42	3.80196253086529e-42
LHFPL4	0.275080917003	9.52139656944385	238.07086146529	1.03597856295545e-53	3.8269314196054e-53
POGLUT1	0.275053784180239	9.58274855346581	145.350844388944	1.79994102589426e-33	4.97773853726476e-33
ZSCAN32	0.275040129623023	9.54052996266759	168.016246857085	2.00656172101337e-38	6.0196851630401e-38
TBX5	0.275017132974128	9.50959480273064	515.418089659285	4.20151162151312e-114	2.89353236168606e-113
ASUN	0.274897200261395	9.56877874733173	146.864360974854	8.40200011297774e-34	2.33921865959296e-33
ZNF362	0.27484663975217	9.56461576840691	148.000054717537	4.74372113586689e-34	1.32517068409129e-33
GEMIN6	0.274678609607682	9.60106175292338	146.186516742411	1.1818598330502e-33	3.279859335344e-33
NTRK2	0.274669459014666	9.72383235472444	120.555486797399	4.78106450709543e-28	1.21240025982918e-27
PCYT1B	0.274658768298274	9.51826377393499	266.945143121322	5.25673146596497e-60	2.1031164308904e-59
SUZ12P1	0.274601206133305	9.51233285920291	380.792344166004	8.36480722171994e-85	4.39800513209794e-84
CASC15	0.274543132576921	9.56125331035869	148.939046764826	2.95708751519147e-34	8.29338321344077e-34
DICER1-AS1	0.27452686320276	9.52982144610832	193.035277562685	6.9154809622381e-44	2.2424189860889e-43
NARS	0.27446265919857	9.81196181883541	227.493028919853	2.09934561350942e-51	7.50771382647478e-51
NDUFB2	0.27445371416169	10.3016124383865	526.177230020505	1.9169853515821e-116	1.34541461309057e-115
XYLT1	0.274429011273244	9.5419525425187	165.087049997499	8.75576568435663e-38	2.60195294659545e-37
AC016739.2	0.27439146624227	9.53123056135237	101.2703098285	8.02496595418776e-24	1.88140236544671e-23
RAB40B	0.27430658788059	9.55827908914411	150.076619447711	1.66806347062428e-34	4.70146602739999e-34
GRSF1	0.274304839303618	9.720295547105	184.996900924758	3.93074207199415e-42	1.24409772994642e-41
CNKSR3	0.274226658206865	9.55662463015786	150.893513508679	1.1057646037833e-34	3.12682944235517e-34
STK38	0.274115413293159	9.55419869658363	152.283677927728	5.49321212299158e-35	1.55978933071727e-34
AGO3	0.274017494685855	9.61994762406535	149.095851320497	2.73268123820893e-34	7.67377719524206e-34
ARF3	0.274011949207315	9.76380344719026	203.850759633438	3.01681679765803e-46	1.01161986484062e-45
LEMD3	0.27393145941911	9.5565478987883	150.60737258297	1.27703932344491e-34	3.60755429714413e-34
TTC13	0.273597204550662	9.54525479742498	159.755231939678	1.27975683418629e-36	3.73154306521662e-36
MIA3	0.273559745860937	9.65145622240904	157.62310021717	3.74107078817836e-36	1.08082639015668e-35
ATRNL1	0.273546613494898	9.52192901509734	231.517894078217	2.78176110182596e-52	1.00955191715198e-51
WDR13	0.273482073677215	9.66246240540086	161.262995756886	5.99384554997629e-37	1.75465850259483e-36
CHML	0.273428305342616	9.54011441722887	166.71580621969	3.8592888532069e-38	1.15325451909742e-37
AHDC1	0.273408348385045	9.56459097530933	146.429206797475	1.04595033816552e-33	2.90797342931913e-33
ACP6	0.273382475289312	9.53625353718514	173.889958110132	1.04620208274681e-39	3.20151386653695e-39
UBR1	0.273370476661514	9.56457097415942	146.394402574224	1.06443621648185e-33	2.95895378497645e-33
GLIS3	0.273367486897692	9.57736887999324	143.818286968868	3.89331751469487e-33	1.07043310751716e-32
C11orf57	0.273185990089446	9.60934269101317	145.907303737411	1.3602099576317e-33	3.76901399400727e-33
METTL4	0.273152809976512	9.54904764729919	155.271967038592	1.22112737564056e-35	3.5039664813812e-35
NKIRAS1	0.273086309625133	9.56402740179251	146.267956625663	1.13438947663012e-33	3.15120536489218e-33
ZNF426	0.27307173807636	9.58573250541799	143.190161705526	5.34137599204469e-33	1.46531625003598e-32
TIGD1	0.272945862392799	9.5318611557289	184.339209110443	5.47086148360396e-42	1.72934812189182e-41
TP53INP2	0.272854259252039	9.5583778835808	148.411353740172	3.85666528148634e-34	1.07873580195802e-33
NEIL2	0.272802925913608	9.60430555281239	144.613043253768	2.6095165770887e-33	7.1965659333134e-33
TOR1A	0.272786692045563	9.64065567312643	153.305955086864	3.28403135003903e-35	9.35977229115087e-35
IER3IP1	0.272784923312783	9.70248126452795	175.520346465884	4.60868819740267e-40	1.41753050274366e-39
SLC27A4	0.272647581688475	9.53460493666286	176.670889980924	2.58426405308142e-40	7.98077997908202e-40
BOC	0.272598997374284	9.53930632848789	167.055854499195	3.25259079190832e-38	9.72982999816072e-38
CLCN4	0.272523854024586	9.52795614007058	197.216981544378	8.45609050032343e-45	2.78705553388275e-44
TRIM69	0.272472122327428	9.62480533071026	148.539459815191	3.615839572071e-34	1.01208833488175e-33
FAM66C	0.272459765010996	9.52509263217104	210.278035348205	1.19455612802493e-47	4.07730868943058e-47
REXO4	0.272440953200623	9.60373055941811	144.126530072106	3.33370387058297e-33	9.17589161327567e-33
CHMP3	0.272408967835303	9.75092952220258	195.581130791747	1.92389254022865e-44	6.30434524326535e-44
RPF1	0.272392766391826	9.64713555546752	154.842176346589	1.51594414511006e-35	4.34302242958206e-35
KIAA1429	0.272376265974055	9.58295371496425	142.449629787996	7.75475886825435e-33	2.12210745921843e-32
PCDHGA10	0.272371822005128	9.52274792756465	223.934587875436	1.2536703932288e-50	4.43702745449451e-50
QPRT	0.272371756840977	9.62107090448339	147.510088480703	6.07050205972228e-34	1.69318893874885e-33
