genes	logFC	logCPM	LR	PValue	FDR
CDH15	0.358605603039478	9.5172886535409	842.040424419414	3.9084487025776e-185	3.86521623561336e-184
SYT11	0.358511364019897	9.77126202738323	629.927563967751	5.18293210487903e-139	4.10662021627302e-138
PSMD9	0.358255511427529	9.62479521707134	455.156151684969	5.44513098740647e-101	3.4050081864538e-100
HOXD11	0.358247989536729	9.52492763295625	643.264717678831	6.51499389491015e-142	5.2330877711929e-141
FAM234A	0.358176693737125	9.60450706272213	441.636586708279	4.76719988977901e-98	2.92396116848992e-97
CIART	0.357996721839224	9.53128355298795	564.093243690801	1.08194850157125e-124	7.90666931486975e-124
SERPINE2	0.357988262495383	9.76896097845057	513.955020134657	8.74423813348622e-114	5.96411128774689e-113
YIPF6	0.357475358660625	9.69770128305593	528.971473351863	4.72836270117109e-117	3.28716437453043e-116
SRI	0.357036799193023	10.1927966543617	1352.01069708147	5.63296120128097e-296	8.4507191173866e-295
B4GAT1	0.357003240756057	9.60060177710085	436.823474613862	5.31846368210948e-97	3.24005117134773e-96
FTX	0.356728739923103	9.56786893430117	437.663308878116	3.49142973058385e-97	2.13027658446444e-96
PMPCA	0.35665966640165	9.64067690717638	464.493779943121	5.05798283804915e-103	3.20635079430212e-102
AK2	0.356319058408886	9.77524563932107	627.431462145934	1.80907504251585e-138	1.4288309368824e-137
C7orf73	0.356274531131644	9.93134783364757	866.683512939228	1.71623406930461e-190	1.73088484794502e-189
MRPS5	0.355738917526264	9.72359126925382	555.845261883267	6.7362819148124e-123	4.87784470796047e-122
NEIL2	0.355702962317771	9.60430555281239	435.225079398078	1.18485642199987e-96	7.20276577759677e-96
CNTNAP1	0.35567395701803	9.51990875393712	740.687903587492	4.2481847126621e-163	3.80839973698814e-162
CD27-AS1	0.355388066501243	9.54570596086089	473.959478486766	4.40722122628741e-105	2.83089083816675e-104
XRRA1	0.355371567521185	9.57435078250471	430.642976369636	1.17745558153235e-95	7.12938937835698e-95
THAP5	0.355350582045111	9.62328142226813	446.343989467147	4.50579858699043e-99	2.7825479264028e-98
C8orf33	0.355304076192146	9.69384440978162	517.646730044988	1.37571712174055e-114	9.43838003190684e-114
SPG20	0.355227608580186	9.65150802056438	470.924815457678	2.01614856082621e-104	1.28788356398726e-103
KDELR1	0.354992505752195	9.89254599245776	797.620001896386	1.77630080216278e-175	1.68045845192215e-174
EXOSC5	0.354434162923248	9.61052257694852	435.359927839629	1.10743130418059e-96	6.73415947468637e-96
TBX2	0.354134153596613	9.52522418582335	624.116602709113	9.51515339624303e-138	7.48837290280062e-137
RARS2	0.353683817125621	9.60460771806	430.257713683233	1.42822529687975e-95	8.64250478428943e-95
COL18A1	0.353633761267828	9.53563551038704	516.839030311236	2.06184824984238e-114	1.41310649388368e-113
CDK2AP1	0.352940072983103	9.65198472959447	465.07593462849	3.77827220391136e-103	2.39818185811425e-102
NIM1K	0.352753622355464	9.54808427144194	459.526912611269	6.09317099606581e-102	3.82712841550361e-101
STARD3NL	0.352736763748235	9.76279159416083	597.273563868817	6.55877629127178e-132	4.98959723377394e-131
DALRD3	0.352446249969099	9.60389281955609	426.794145271619	8.10304132880735e-95	4.88545456543646e-94
IGDCC4	0.352364843483852	9.5349547368609	517.658446673089	1.36766588112705e-114	9.38638741653169e-114
