genes	logFC	logCPM	LR	PValue	FDR
MIER1	0.0765409976500841	9.64495342702809	16.8848083256307	3.97181982443662e-05	5.20794608412618e-05
CTD-2256P15.1	0.0765105224534795	9.50878042325855	91.1960009992626	1.30122962482536e-21	2.3631444408028e-21
MOGAT1	0.0765038488372979	9.50793601899288	113.549893511923	1.63514650348475e-26	3.17154185489743e-26
RP11-474G23.3	0.0764997298385783	9.5135510112093	46.8114423777897	7.81557479596007e-12	1.20859780716958e-11
IPO9-AS1	0.0764320875118384	9.51624765093771	37.9943142717257	7.09510943218156e-10	1.05525464226257e-09
DNMT3B	0.0764085637749548	9.51102114919792	61.7159934006977	3.9674466932543e-15	6.50577346065032e-15
INPP5J	0.0764078339983651	9.50809233823406	108.240005739791	2.38124416224468e-25	4.54538701021661e-25
HMGCLL1	0.0763572301835924	9.5064374599212	227.24050650157	2.38318405441587e-51	5.95286145381905e-51
ADARB1	0.0763500081240765	9.52047686394311	30.2776830670846	3.74409093564211e-08	5.36476443045225e-08
AC007950.2	0.076253011182744	9.50930811972169	81.1205232851153	2.12363040051543e-19	3.73734848283652e-19
KIAA1024	0.0762470525107415	9.50796678423786	111.831480235453	3.89009654378794e-26	7.50565142423476e-26
LIN54	0.0762043898814911	9.53249586684576	21.4059072568089	3.71624442101633e-06	5.03412634919001e-06
MDGA1	0.0761587789517183	9.52093556476696	29.5462753822249	5.45974701450673e-08	7.79100285742537e-08
RASA4	0.0761515200528745	9.54978275112346	17.4357766354588	2.97179570586462e-05	3.91687370808161e-05
AC105760.2	0.0761457871827616	9.50995055187218	72.0248624033648	2.12503032307593e-17	3.62132753948752e-17
ZNF319	0.0761264854143474	9.52138186461683	28.9863401648327	7.28904776237846e-08	1.03752882951583e-07
C4orf36	0.0761228544203832	9.52660304017456	24.3863779175117	7.88240945368245e-07	1.08918172400925e-06
SLC8A2	0.0760824241372767	9.50664270839728	194.900436232974	2.70857747835285e-44	6.36286492961858e-44
ERO1B	0.0760681133014124	9.55291089746085	17.04587269482	3.64875938743527e-05	4.79384234605251e-05
ZBED6CL	0.0760367640891116	9.50852899325111	95.6545163009887	1.36787289093666e-22	2.5196789920474e-22
KLF7	0.0760312624437743	9.62287573916969	16.0583041561185	6.14216682479175e-05	8.00510388984612e-05
IL27RA	0.0759675192105499	9.53127839532058	21.7785333433167	3.06004814499526e-06	4.15543483729241e-06
